Time(s),Amplitude
4.925104166666666394e+00,-3.427124023437500000e-02
4.925125000000000419e+00,-1.222229003906250000e-02
4.925145833333333556e+00,-3.002929687500000000e-02
4.925166666666666693e+00,-4.617309570312500000e-02
4.925187499999999829e+00,-4.240417480468750000e-02
4.925208333333332966e+00,-3.230285644531250000e-02
4.925229166666666991e+00,-2.110290527343750000e-02
4.925250000000000128e+00,-3.118896484375000000e-02
4.925270833333333265e+00,-4.756164550781250000e-02
4.925291666666666401e+00,-4.859924316406250000e-02
4.925312500000000426e+00,-5.326843261718750000e-02
4.925333333333333563e+00,-5.392456054687500000e-02
4.925354166666666700e+00,-3.698730468750000000e-02
4.925374999999999837e+00,-1.448059082031250000e-02
4.925395833333332973e+00,3.173828125000000000e-03
4.925416666666666998e+00,-1.272583007812500000e-02
4.925437500000000135e+00,-4.653930664062500000e-02
4.925458333333333272e+00,-4.942321777343750000e-02
4.925479166666666409e+00,-5.072021484375000000e-02
4.925500000000000433e+00,-5.836486816406250000e-02
4.925520833333333570e+00,-3.703308105468750000e-02
4.925541666666666707e+00,-3.004455566406250000e-02
4.925562499999999844e+00,-3.695678710937500000e-02
4.925583333333332980e+00,-1.725769042968750000e-02
4.925604166666667005e+00,-2.938842773437500000e-02
4.925625000000000142e+00,-7.017517089843750000e-02
4.925645833333333279e+00,-6.979370117187500000e-02
4.925666666666666416e+00,-5.903625488281250000e-02
4.925687500000000441e+00,-5.285644531250000000e-02
4.925708333333333577e+00,-3.698730468750000000e-02
4.925729166666666714e+00,-5.061340332031250000e-02
4.925749999999999851e+00,-6.547546386718750000e-02
4.925770833333332988e+00,-5.467224121093750000e-02
4.925791666666667012e+00,-5.905151367187500000e-02
4.925812500000000149e+00,-5.249023437500000000e-02
4.925833333333333286e+00,-3.099060058593750000e-02
4.925854166666666423e+00,-3.744506835937500000e-02
4.925874999999999559e+00,-2.818298339843750000e-02
4.925895833333333584e+00,-1.129150390625000000e-02
4.925916666666666721e+00,-3.680419921875000000e-02
4.925937499999999858e+00,-4.232788085937500000e-02
4.925958333333332995e+00,-2.499389648437500000e-02
4.925979166666667020e+00,-3.842163085937500000e-02
4.926000000000000156e+00,-3.938293457031250000e-02
4.926020833333333293e+00,-3.266906738281250000e-02
4.926041666666666430e+00,-4.988098144531250000e-02
4.926062499999999567e+00,-3.767395019531250000e-02
4.926083333333333591e+00,-1.394653320312500000e-02
4.926104166666666728e+00,-2.261352539062500000e-02
4.926124999999999865e+00,-1.805114746093750000e-02
4.926145833333333002e+00,-8.880615234375000000e-03
4.926166666666667027e+00,-2.745056152343750000e-02
4.926187500000000163e+00,-3.588867187500000000e-02
4.926208333333333300e+00,-3.550720214843750000e-02
4.926229166666666437e+00,-4.165649414062500000e-02
4.926249999999999574e+00,-2.859497070312500000e-02
4.926270833333333599e+00,-7.751464843750000000e-03
4.926291666666666735e+00,-5.096435546875000000e-03
4.926312499999999872e+00,-1.040649414062500000e-02
4.926333333333333009e+00,-1.495361328125000000e-02
4.926354166666667034e+00,-2.137756347656250000e-02
4.926375000000000171e+00,-3.332519531250000000e-02
4.926395833333333307e+00,-4.269409179687500000e-02
4.926416666666666444e+00,-3.456115722656250000e-02
4.926437499999999581e+00,-1.968383789062500000e-02
4.926458333333333606e+00,-1.493835449218750000e-02
4.926479166666666742e+00,-1.741027832031250000e-02
4.926499999999999879e+00,-2.658081054687500000e-02
4.926520833333333016e+00,-3.524780273437500000e-02
4.926541666666667041e+00,-3.372192382812500000e-02
4.926562500000000178e+00,-2.607727050781250000e-02
4.926583333333333314e+00,-1.719665527343750000e-02
4.926604166666666451e+00,-1.435852050781250000e-02
4.926624999999999588e+00,-2.017211914062500000e-02
4.926645833333333613e+00,-2.478027343750000000e-02
4.926666666666666750e+00,-2.738952636718750000e-02
4.926687499999999886e+00,-2.000427246093750000e-02
4.926708333333333023e+00,-1.831054687500000000e-03
4.926729166666667048e+00,1.022338867187500000e-03
4.926750000000000185e+00,-8.041381835937500000e-03
4.926770833333333321e+00,-9.658813476562500000e-03
4.926791666666666458e+00,-2.235412597656250000e-02
4.926812499999999595e+00,-4.026794433593750000e-02
4.926833333333333620e+00,-3.771972656250000000e-02
4.926854166666666757e+00,-2.397155761718750000e-02
4.926874999999999893e+00,-1.078796386718750000e-02
4.926895833333333030e+00,-4.928588867187500000e-03
4.926916666666667055e+00,-1.391601562500000000e-02
4.926937500000000192e+00,-2.235412597656250000e-02
4.926958333333333329e+00,-2.798461914062500000e-02
4.926979166666666465e+00,-2.978515625000000000e-02
4.926999999999999602e+00,-1.574707031250000000e-02
4.927020833333333627e+00,-1.106262207031250000e-02
4.927041666666666764e+00,-2.149963378906250000e-02
4.927062499999999901e+00,-1.296997070312500000e-02
4.927083333333333037e+00,1.525878906250000000e-03
4.927104166666667062e+00,4.730224609375000000e-04
4.927125000000000199e+00,-6.454467773437500000e-03
4.927145833333333336e+00,-1.739501953125000000e-02
4.927166666666666472e+00,-1.040649414062500000e-02
4.927187499999999609e+00,1.573181152343750000e-02
4.927208333333333634e+00,1.931762695312500000e-02
4.927229166666666771e+00,1.319885253906250000e-02
4.927249999999999908e+00,1.205444335937500000e-02
4.927270833333333044e+00,-9.246826171875000000e-03
4.927291666666667069e+00,-2.046203613281250000e-02
4.927312500000000206e+00,-6.408691406250000000e-03
4.927333333333333343e+00,-6.530761718750000000e-03
4.927354166666666480e+00,-3.952026367187500000e-03
4.927374999999999616e+00,8.056640625000000000e-03
4.927395833333333641e+00,-3.845214843750000000e-03
4.927416666666666778e+00,-1.359558105468750000e-02
4.927437499999999915e+00,-1.286315917968750000e-02
4.927458333333333051e+00,-3.283691406250000000e-02
4.927479166666667076e+00,-4.634094238281250000e-02
4.927500000000000213e+00,-3.959655761718750000e-02
4.927520833333333350e+00,-2.705383300781250000e-02
4.927541666666666487e+00,7.354736328125000000e-03
4.927562499999999623e+00,3.070068359375000000e-02
4.927583333333333648e+00,-4.318237304687500000e-03
4.927604166666666785e+00,-4.104614257812500000e-02
4.927624999999999922e+00,-1.982116699218750000e-02
4.927645833333333059e+00,2.868652343750000000e-02
4.927666666666667084e+00,5.430603027343750000e-02
4.927687500000000220e+00,3.594970703125000000e-02
4.927708333333333357e+00,-1.492309570312500000e-02
4.927729166666666494e+00,-5.400085449218750000e-02
4.927749999999999631e+00,-4.132080078125000000e-02
4.927770833333333655e+00,1.028442382812500000e-02
4.927791666666666792e+00,4.193115234375000000e-02
4.927812499999999929e+00,2.241516113281250000e-02
4.927833333333333066e+00,-2.577209472656250000e-02
4.927854166666667091e+00,-6.045532226562500000e-02
4.927875000000000227e+00,-5.039978027343750000e-02
4.927895833333333364e+00,-4.455566406250000000e-03
4.927916666666666501e+00,2.456665039062500000e-02
4.927937499999999638e+00,7.934570312500000000e-03
4.927958333333333663e+00,-2.804565429687500000e-02
4.927979166666666799e+00,-4.644775390625000000e-02
4.927999999999999936e+00,-3.340148925781250000e-02
4.928020833333333073e+00,-3.204345703125000000e-03
4.928041666666667098e+00,1.475524902343750000e-02
4.928062500000000234e+00,1.068115234375000000e-03
4.928083333333333371e+00,-3.852844238281250000e-02
4.928104166666666508e+00,-6.674194335937500000e-02
4.928124999999999645e+00,-5.299377441406250000e-02
4.928145833333333670e+00,-3.997802734375000000e-03
4.928166666666666806e+00,4.901123046875000000e-02
4.928187499999999943e+00,5.758666992187500000e-02
4.928208333333333080e+00,2.487182617187500000e-03
4.928229166666667105e+00,-5.065917968750000000e-02
4.928250000000000242e+00,-4.315185546875000000e-02
4.928270833333333378e+00,-5.554199218750000000e-03
4.928291666666666515e+00,1.533508300781250000e-02
4.928312499999999652e+00,1.379394531250000000e-02
4.928333333333333677e+00,-1.510620117187500000e-03
4.928354166666666814e+00,-2.136230468750000000e-02
4.928374999999999950e+00,-3.392028808593750000e-02
4.928395833333333087e+00,-2.961730957031250000e-02
4.928416666666666224e+00,-1.408386230468750000e-02
4.928437500000000249e+00,-1.220703125000000000e-04
4.928458333333333385e+00,4.760742187500000000e-03
4.928479166666666522e+00,-1.239013671875000000e-02
4.928499999999999659e+00,-3.610229492187500000e-02
4.928520833333333684e+00,-2.455139160156250000e-02
4.928541666666666821e+00,5.493164062500000000e-04
4.928562499999999957e+00,-8.087158203125000000e-04
4.928583333333333094e+00,-4.180908203125000000e-03
4.928604166666666231e+00,-2.716064453125000000e-03
4.928625000000000256e+00,-4.699707031250000000e-03
4.928645833333333393e+00,1.228332519531250000e-02
4.928666666666666529e+00,2.345275878906250000e-02
4.928687499999999666e+00,6.668090820312500000e-03
4.928708333333333691e+00,4.257202148437500000e-03
4.928729166666666828e+00,9.338378906250000000e-03
4.928749999999999964e+00,-1.182556152343750000e-02
4.928770833333333101e+00,-2.770996093750000000e-02
4.928791666666666238e+00,-2.033996582031250000e-02
4.928812500000000263e+00,-6.637573242187500000e-03
4.928833333333333400e+00,7.965087890625000000e-03
4.928854166666666536e+00,8.117675781250000000e-03
4.928874999999999673e+00,-7.003784179687500000e-03
4.928895833333333698e+00,-1.574707031250000000e-02
4.928916666666666835e+00,-1.327514648437500000e-02
4.928937499999999972e+00,-1.109313964843750000e-02
4.928958333333333108e+00,-1.531982421875000000e-02
4.928979166666666245e+00,-1.272583007812500000e-02
4.929000000000000270e+00,2.151489257812500000e-03
4.929020833333333407e+00,4.043579101562500000e-03
4.929041666666666544e+00,-8.209228515625000000e-03
4.929062499999999680e+00,-1.811218261718750000e-02
4.929083333333333705e+00,-2.774047851562500000e-02
4.929104166666666842e+00,-1.194763183593750000e-02
4.929124999999999979e+00,1.647949218750000000e-02
4.929145833333333115e+00,-1.907348632812500000e-03
4.929166666666666252e+00,-2.523803710937500000e-02
4.929187500000000277e+00,-1.338195800781250000e-02
4.929208333333333414e+00,-8.911132812500000000e-03
4.929229166666666551e+00,1.547241210937500000e-02
4.929249999999999687e+00,5.926513671875000000e-02
4.929270833333333712e+00,3.236389160156250000e-02
4.929291666666666849e+00,-2.955627441406250000e-02
4.929312499999999986e+00,-4.379272460937500000e-02
4.929333333333333123e+00,-3.076171875000000000e-02
4.929354166666666259e+00,3.433227539062500000e-03
4.929375000000000284e+00,3.933715820312500000e-02
4.929395833333333421e+00,3.530883789062500000e-02
4.929416666666666558e+00,1.388549804687500000e-02
4.929437499999999694e+00,-1.515197753906250000e-02
4.929458333333333719e+00,-4.304504394531250000e-02
4.929479166666666856e+00,-2.749633789062500000e-02
4.929499999999999993e+00,-2.960205078125000000e-03
4.929520833333333130e+00,-3.479003906250000000e-03
4.929541666666666266e+00,-8.392333984375000000e-04
4.929562500000000291e+00,-1.400756835937500000e-02
4.929583333333333428e+00,-2.839660644531250000e-02
4.929604166666666565e+00,-1.315307617187500000e-02
4.929624999999999702e+00,-1.306152343750000000e-02
4.929645833333333727e+00,-2.392578125000000000e-02
4.929666666666666863e+00,-1.759338378906250000e-02
4.929687500000000000e+00,-1.907348632812500000e-02
4.929708333333333137e+00,-5.142211914062500000e-03
4.929729166666666273e+00,6.546020507812500000e-03
4.929750000000000298e+00,-3.234863281250000000e-02
4.929770833333333435e+00,-4.661560058593750000e-02
4.929791666666666572e+00,-1.681518554687500000e-02
4.929812499999999709e+00,-7.827758789062500000e-03
4.929833333333333734e+00,1.463317871093750000e-02
4.929854166666666870e+00,3.233337402343750000e-02
4.929875000000000007e+00,-9.109497070312500000e-03
4.929895833333333144e+00,-3.851318359375000000e-02
4.929916666666666281e+00,-3.535461425781250000e-02
4.929937500000000306e+00,-3.135681152343750000e-02
4.929958333333333442e+00,3.387451171875000000e-03
4.929979166666666579e+00,2.253723144531250000e-02
4.929999999999999716e+00,-1.119995117187500000e-02
4.930020833333333741e+00,-3.933715820312500000e-02
4.930041666666666877e+00,-5.545043945312500000e-02
4.930062500000000014e+00,-4.476928710937500000e-02
4.930083333333333151e+00,3.738403320312500000e-03
4.930104166666666288e+00,6.607055664062500000e-03
4.930125000000000313e+00,-1.925659179687500000e-02
4.930145833333333449e+00,-5.752563476562500000e-03
4.930166666666666586e+00,-4.409790039062500000e-03
4.930187499999999723e+00,-1.498413085937500000e-02
4.930208333333333748e+00,-8.087158203125000000e-03
4.930229166666666885e+00,-2.354431152343750000e-02
4.930250000000000021e+00,-1.757812500000000000e-02
4.930270833333333158e+00,2.615356445312500000e-02
4.930291666666666295e+00,1.834106445312500000e-02
4.930312500000000320e+00,-1.699829101562500000e-02
4.930333333333333456e+00,-2.320861816406250000e-02
4.930354166666666593e+00,-2.287292480468750000e-02
4.930374999999999730e+00,3.005981445312500000e-03
4.930395833333333755e+00,4.562377929687500000e-02
4.930416666666666892e+00,4.096984863281250000e-02
4.930437500000000028e+00,3.372192382812500000e-03
4.930458333333333165e+00,-3.437805175781250000e-02
4.930479166666666302e+00,-5.183410644531250000e-02
4.930500000000000327e+00,-1.182556152343750000e-02
4.930520833333333464e+00,5.177307128906250000e-02
4.930541666666666600e+00,7.200622558593750000e-02
4.930562499999999737e+00,3.474426269531250000e-02
4.930583333333333762e+00,-3.089904785156250000e-02
4.930604166666666899e+00,-5.310058593750000000e-02
4.930625000000000036e+00,7.629394531250000000e-04
4.930645833333333172e+00,6.245422363281250000e-02
4.930666666666666309e+00,7.664489746093750000e-02
4.930687500000000334e+00,3.923034667968750000e-02
4.930708333333333471e+00,-1.977539062500000000e-02
4.930729166666666607e+00,-4.309082031250000000e-02
4.930749999999999744e+00,-3.231811523437500000e-02
4.930770833333333769e+00,-1.292419433593750000e-02
4.930791666666666906e+00,2.474975585937500000e-02
4.930812500000000043e+00,4.557800292968750000e-02
4.930833333333333179e+00,2.481079101562500000e-02
4.930854166666666316e+00,9.506225585937500000e-03
4.930875000000000341e+00,-5.203247070312500000e-03
4.930895833333333478e+00,-3.479003906250000000e-02
4.930916666666666615e+00,-2.745056152343750000e-02
4.930937499999999751e+00,1.837158203125000000e-02
4.930958333333333776e+00,6.263732910156250000e-02
4.930979166666666913e+00,8.648681640625000000e-02
4.931000000000000050e+00,5.429077148437500000e-02
4.931020833333333186e+00,-1.487731933593750000e-02
4.931041666666666323e+00,-4.481506347656250000e-02
4.931062500000000348e+00,-2.149963378906250000e-02
4.931083333333333485e+00,4.089355468750000000e-02
4.931104166666666622e+00,1.123962402343750000e-01
4.931124999999999758e+00,1.125335693359375000e-01
4.931145833333332895e+00,4.272460937500000000e-02
4.931166666666666920e+00,-3.265380859375000000e-03
4.931187500000000057e+00,3.219604492187500000e-03
4.931208333333333194e+00,4.209899902343750000e-02
4.931229166666666330e+00,9.030151367187500000e-02
4.931250000000000355e+00,9.089660644531250000e-02
4.931270833333333492e+00,4.310607910156250000e-02
4.931291666666666629e+00,1.165771484375000000e-02
4.931312499999999766e+00,2.761840820312500000e-03
4.931333333333332902e+00,4.699707031250000000e-03
4.931354166666666927e+00,3.298950195312500000e-02
4.931375000000000064e+00,5.654907226562500000e-02
4.931395833333333201e+00,4.267883300781250000e-02
4.931416666666666337e+00,1.696777343750000000e-02
4.931437500000000362e+00,-5.142211914062500000e-03
4.931458333333333499e+00,-1.344299316406250000e-02
4.931479166666666636e+00,2.386474609375000000e-02
4.931499999999999773e+00,7.553100585937500000e-02
4.931520833333332909e+00,8.383178710937500000e-02
4.931541666666666934e+00,5.827331542968750000e-02
4.931562500000000071e+00,2.835083007812500000e-02
4.931583333333333208e+00,9.552001953125000000e-03
4.931604166666666345e+00,1.974487304687500000e-02
4.931625000000000369e+00,5.323791503906250000e-02
4.931645833333333506e+00,8.558654785156250000e-02
4.931666666666666643e+00,9.414672851562500000e-02
4.931687499999999780e+00,6.114196777343750000e-02
4.931708333333332916e+00,9.780883789062500000e-03
4.931729166666666941e+00,-1.547241210937500000e-02
4.931750000000000078e+00,-3.433227539062500000e-03
4.931770833333333215e+00,3.611755371093750000e-02
4.931791666666666352e+00,6.434631347656250000e-02
4.931812500000000377e+00,3.530883789062500000e-02
4.931833333333333513e+00,-1.057434082031250000e-02
4.931854166666666650e+00,-1.226806640625000000e-02
4.931874999999999787e+00,6.576538085937500000e-03
4.931895833333332924e+00,2.313232421875000000e-02
4.931916666666666949e+00,5.101013183593750000e-02
4.931937500000000085e+00,6.445312500000000000e-02
4.931958333333333222e+00,3.721618652343750000e-02
4.931979166666666359e+00,4.577636718750000000e-03
4.932000000000000384e+00,9.201049804687500000e-03
4.932020833333333520e+00,3.822326660156250000e-02
4.932041666666666657e+00,5.705261230468750000e-02
4.932062499999999794e+00,6.330871582031250000e-02
4.932083333333332931e+00,5.859375000000000000e-02
4.932104166666666956e+00,2.482604980468750000e-02
4.932125000000000092e+00,-1.411437988281250000e-02
4.932145833333333229e+00,-1.344299316406250000e-02
4.932166666666666366e+00,1.591491699218750000e-02
4.932187500000000391e+00,4.910278320312500000e-02
4.932208333333333528e+00,6.622314453125000000e-02
4.932229166666666664e+00,3.601074218750000000e-02
4.932249999999999801e+00,-2.076721191406250000e-02
4.932270833333332938e+00,-5.267333984375000000e-02
4.932291666666666963e+00,-4.977416992187500000e-02
4.932312500000000099e+00,-1.948547363281250000e-02
4.932333333333333236e+00,1.466369628906250000e-02
4.932354166666666373e+00,2.508544921875000000e-02
4.932375000000000398e+00,2.427673339843750000e-02
4.932395833333333535e+00,1.004028320312500000e-02
4.932416666666666671e+00,-2.876281738281250000e-02
4.932437499999999808e+00,-3.874206542968750000e-02
4.932458333333332945e+00,1.007080078125000000e-03
4.932479166666666970e+00,3.439331054687500000e-02
4.932500000000000107e+00,4.597473144531250000e-02
4.932520833333333243e+00,3.807067871093750000e-02
4.932541666666666380e+00,1.017761230468750000e-02
4.932562500000000405e+00,9.124755859375000000e-03
4.932583333333333542e+00,2.838134765625000000e-02
4.932604166666666679e+00,1.242065429687500000e-02
4.932624999999999815e+00,-1.007080078125000000e-03
4.932645833333332952e+00,1.898193359375000000e-02
4.932666666666666977e+00,2.044677734375000000e-02
4.932687500000000114e+00,7.629394531250000000e-04
4.932708333333333250e+00,-1.185607910156250000e-02
4.932729166666666387e+00,-1.876831054687500000e-02
4.932750000000000412e+00,-2.212524414062500000e-03
4.932770833333333549e+00,1.818847656250000000e-02
4.932791666666666686e+00,-4.821777343750000000e-03
4.932812499999999822e+00,-3.848266601562500000e-02
4.932833333333332959e+00,-4.534912109375000000e-02
4.932854166666666984e+00,-3.315734863281250000e-02
4.932875000000000121e+00,7.781982421875000000e-04
4.932895833333333258e+00,2.542114257812500000e-02
4.932916666666666394e+00,4.562377929687500000e-03
4.932937500000000419e+00,-1.551818847656250000e-02
4.932958333333333556e+00,-5.523681640625000000e-03
4.932979166666666693e+00,5.737304687500000000e-03
4.932999999999999829e+00,1.426696777343750000e-02
4.933020833333332966e+00,1.870727539062500000e-02
4.933041666666666991e+00,1.235961914062500000e-02
4.933062500000000128e+00,8.880615234375000000e-03
4.933083333333333265e+00,7.293701171875000000e-03
4.933104166666666401e+00,4.089355468750000000e-03
4.933125000000000426e+00,6.134033203125000000e-03
4.933145833333333563e+00,1.031494140625000000e-02
4.933166666666666700e+00,2.015686035156250000e-02
4.933187499999999837e+00,2.545166015625000000e-02
4.933208333333332973e+00,8.422851562500000000e-03
4.933229166666666998e+00,-1.025390625000000000e-02
4.933250000000000135e+00,-2.081298828125000000e-02
4.933270833333333272e+00,-1.683044433593750000e-02
4.933291666666666409e+00,2.835083007812500000e-02
4.933312500000000433e+00,6.498718261718750000e-02
4.933333333333333570e+00,4.373168945312500000e-02
4.933354166666666707e+00,1.924133300781250000e-02
4.933374999999999844e+00,7.583618164062500000e-03
4.933395833333332980e+00,-1.205444335937500000e-03
4.933416666666667005e+00,3.735351562500000000e-02
4.933437500000000142e+00,8.016967773437500000e-02
4.933458333333333279e+00,5.900573730468750000e-02
4.933479166666666416e+00,1.472473144531250000e-02
4.933500000000000441e+00,-2.217102050781250000e-02
4.933520833333333577e+00,-2.972412109375000000e-02
4.933541666666666714e+00,2.461242675781250000e-02
4.933562499999999851e+00,7.102966308593750000e-02
4.933583333333332988e+00,5.975341796875000000e-02
4.933604166666667012e+00,2.243041992187500000e-02
4.933625000000000149e+00,-3.419494628906250000e-02
4.933645833333333286e+00,-4.450988769531250000e-02
4.933666666666666423e+00,3.874206542968750000e-02
4.933687499999999559e+00,9.759521484375000000e-02
4.933708333333333584e+00,7.879638671875000000e-02
4.933729166666666721e+00,4.924011230468750000e-02
4.933749999999999858e+00,1.394653320312500000e-02
4.933770833333332995e+00,-5.584716796875000000e-03
4.933791666666667020e+00,1.852416992187500000e-02
4.933812500000000156e+00,3.840637207031250000e-02
4.933833333333333293e+00,6.076049804687500000e-02
4.933854166666666430e+00,9.574890136718750000e-02
4.933874999999999567e+00,8.322143554687500000e-02
4.933895833333333591e+00,3.907775878906250000e-02
4.933916666666666728e+00,1.602172851562500000e-02
4.933937499999999865e+00,1.266479492187500000e-02
4.933958333333333002e+00,3.794860839843750000e-02
4.933979166666667027e+00,7.426452636718750000e-02
4.934000000000000163e+00,8.105468750000000000e-02
4.934020833333333300e+00,6.069946289062500000e-02
4.934041666666666437e+00,1.393127441406250000e-02
4.934062499999999574e+00,-2.664184570312500000e-02
4.934083333333333599e+00,-7.141113281250000000e-03
4.934104166666666735e+00,3.970336914062500000e-02
4.934124999999999872e+00,7.383728027343750000e-02
4.934145833333333009e+00,8.735656738281250000e-02
4.934166666666667034e+00,5.331420898437500000e-02
4.934187500000000171e+00,1.351928710937500000e-02
4.934208333333333307e+00,2.601623535156250000e-02
4.934229166666666444e+00,5.093383789062500000e-02
4.934249999999999581e+00,6.909179687500000000e-02
4.934270833333333606e+00,8.827209472656250000e-02
4.934291666666666742e+00,7.383728027343750000e-02
4.934312499999999879e+00,3.788757324218750000e-02
4.934333333333333016e+00,2.149963378906250000e-02
4.934354166666667041e+00,2.384948730468750000e-02
4.934375000000000178e+00,4.954528808593750000e-02
4.934395833333333314e+00,7.962036132812500000e-02
4.934416666666666451e+00,7.551574707031250000e-02
4.934437499999999588e+00,4.534912109375000000e-02
4.934458333333333613e+00,2.090454101562500000e-03
4.934479166666666750e+00,-3.482055664062500000e-02
4.934499999999999886e+00,-2.565002441406250000e-02
4.934520833333333023e+00,2.072143554687500000e-02
4.934541666666667048e+00,6.317138671875000000e-02
4.934562500000000185e+00,7.049560546875000000e-02
4.934583333333333321e+00,2.598571777343750000e-02
4.934604166666666458e+00,-3.198242187500000000e-02
4.934624999999999595e+00,-4.698181152343750000e-02
4.934645833333333620e+00,-1.324462890625000000e-02
4.934666666666666757e+00,3.907775878906250000e-02
4.934687499999999893e+00,5.845642089843750000e-02
4.934708333333333030e+00,2.745056152343750000e-02
4.934729166666667055e+00,-5.508422851562500000e-03
4.934750000000000192e+00,-1.962280273437500000e-02
4.934770833333333329e+00,-1.866149902343750000e-02
4.934791666666666465e+00,9.094238281250000000e-03
4.934812499999999602e+00,3.355407714843750000e-02
4.934833333333333627e+00,2.659606933593750000e-02
4.934854166666666764e+00,9.979248046875000000e-03
4.934874999999999901e+00,-8.346557617187500000e-03
4.934895833333333037e+00,-1.582336425781250000e-02
4.934916666666667062e+00,9.155273437500000000e-05
4.934937500000000199e+00,1.660156250000000000e-02
4.934958333333333336e+00,2.891540527343750000e-02
4.934979166666666472e+00,2.128601074218750000e-02
4.934999999999999609e+00,-3.753662109375000000e-02
4.935020833333333634e+00,-8.174133300781250000e-02
4.935041666666666771e+00,-4.797363281250000000e-02
4.935062499999999908e+00,4.867553710937500000e-03
4.935083333333333044e+00,2.439880371093750000e-02
4.935104166666667069e+00,9.506225585937500000e-03
4.935125000000000206e+00,-3.379821777343750000e-02
4.935145833333333343e+00,-6.167602539062500000e-02
4.935166666666666480e+00,-4.687500000000000000e-02
4.935187499999999616e+00,-2.069091796875000000e-02
4.935208333333333641e+00,-9.811401367187500000e-03
4.935229166666666778e+00,-2.070617675781250000e-02
4.935249999999999915e+00,-3.790283203125000000e-02
4.935270833333333051e+00,-3.240966796875000000e-02
4.935291666666667076e+00,-1.589965820312500000e-02
4.935312500000000213e+00,-1.382446289062500000e-02
4.935333333333333350e+00,-2.107238769531250000e-02
4.935354166666666487e+00,-3.099060058593750000e-02
4.935374999999999623e+00,-3.503417968750000000e-02
4.935395833333333648e+00,-3.297424316406250000e-02
4.935416666666666785e+00,-4.371643066406250000e-02
4.935437499999999922e+00,-6.115722656250000000e-02
4.935458333333333059e+00,-6.161499023437500000e-02
4.935479166666667084e+00,-4.321289062500000000e-02
4.935500000000000220e+00,-2.212524414062500000e-02
4.935520833333333357e+00,-2.020263671875000000e-02
4.935541666666666494e+00,-3.802490234375000000e-02
4.935562499999999631e+00,-5.949401855468750000e-02
4.935583333333333655e+00,-7.913208007812500000e-02
4.935604166666666792e+00,-7.510375976562500000e-02
4.935624999999999929e+00,-3.669738769531250000e-02
4.935645833333333066e+00,-7.263183593750000000e-03
4.935666666666667091e+00,-1.556396484375000000e-02
4.935687500000000227e+00,-4.029846191406250000e-02
4.935708333333333364e+00,-6.245422363281250000e-02
4.935729166666666501e+00,-6.741333007812500000e-02
4.935749999999999638e+00,-5.427551269531250000e-02
4.935770833333333663e+00,-4.739379882812500000e-02
4.935791666666666799e+00,-5.346679687500000000e-02
4.935812499999999936e+00,-5.624389648437500000e-02
4.935833333333333073e+00,-4.544067382812500000e-02
4.935854166666667098e+00,-2.915954589843750000e-02
4.935875000000000234e+00,-3.811645507812500000e-02
4.935895833333333371e+00,-6.657409667968750000e-02
4.935916666666666508e+00,-6.864929199218750000e-02
4.935937499999999645e+00,-4.193115234375000000e-02
4.935958333333333670e+00,-1.475524902343750000e-02
4.935979166666666806e+00,-2.639770507812500000e-03
4.935999999999999943e+00,-1.376342773437500000e-02
4.936020833333333080e+00,-2.755737304687500000e-02
4.936041666666667105e+00,-2.192687988281250000e-02
4.936062500000000242e+00,-1.538085937500000000e-02
4.936083333333333378e+00,-1.138305664062500000e-02
4.936104166666666515e+00,-5.187988281250000000e-04
4.936124999999999652e+00,1.647949218750000000e-03
4.936145833333333677e+00,-7.171630859375000000e-04
4.936166666666666814e+00,-8.087158203125000000e-04
4.936187499999999950e+00,-1.242065429687500000e-02
4.936208333333333087e+00,-1.535034179687500000e-02
4.936229166666666224e+00,7.186889648437500000e-03
4.936250000000000249e+00,1.905822753906250000e-02
4.936270833333333385e+00,1.235961914062500000e-03
4.936291666666666522e+00,-1.948547363281250000e-02
4.936312499999999659e+00,-1.467895507812500000e-02
4.936333333333333684e+00,1.435852050781250000e-02
4.936354166666666821e+00,3.382873535156250000e-02
4.936374999999999957e+00,2.763366699218750000e-02
4.936395833333333094e+00,1.469421386718750000e-02
4.936416666666666231e+00,8.972167968750000000e-03
4.936437500000000256e+00,2.270507812500000000e-02
4.936458333333333393e+00,5.220031738281250000e-02
4.936479166666666529e+00,5.604553222656250000e-02
4.936499999999999666e+00,2.807617187500000000e-02
4.936520833333333691e+00,1.487731933593750000e-02
4.936541666666666828e+00,3.172302246093750000e-02
4.936562499999999964e+00,5.656433105468750000e-02
4.936583333333333101e+00,6.828308105468750000e-02
4.936604166666666238e+00,5.909729003906250000e-02
4.936625000000000263e+00,4.516601562500000000e-02
4.936645833333333400e+00,4.449462890625000000e-02
4.936666666666666536e+00,5.783081054687500000e-02
4.936687499999999673e+00,7.469177246093750000e-02
4.936708333333333698e+00,6.939697265625000000e-02
4.936729166666666835e+00,4.721069335937500000e-02
4.936749999999999972e+00,4.649353027343750000e-02
4.936770833333333108e+00,4.966735839843750000e-02
4.936791666666666245e+00,3.039550781250000000e-02
4.936812500000000270e+00,2.688598632812500000e-02
4.936833333333333407e+00,4.377746582031250000e-02
4.936854166666666544e+00,4.884338378906250000e-02
4.936874999999999680e+00,6.585693359375000000e-02
4.936895833333333705e+00,8.665466308593750000e-02
4.936916666666666842e+00,5.578613281250000000e-02
4.936937499999999979e+00,1.922607421875000000e-03
